Time,VAV_1:DesPer 1:Des Heat Mass Flow [kg/s],VAV_1:DesPer 1:Des Heat Cap [W],VAV_1:DesPer 1:Des Cool Mass Flow [kg/s],VAV_1:DesPer 1:Des Sens Cool Cap [W],VAV_1:DesPer 1:Des Tot Cool Cap [W],VAV_1:DesPer 2:Des Heat Mass Flow [kg/s],VAV_1:DesPer 2:Des Heat Cap [W],VAV_1:DesPer 2:Des Cool Mass Flow [kg/s],VAV_1:DesPer 2:Des Sens Cool Cap [W],VAV_1:DesPer 2:Des Tot Cool Cap [W],VAV_ER:DesPer 1:Des Heat Mass Flow [kg/s],VAV_ER:DesPer 1:Des Heat Cap [W],VAV_ER:DesPer 1:Des Cool Mass Flow [kg/s],VAV_ER:DesPer 1:Des Sens Cool Cap [W],VAV_ER:DesPer 1:Des Tot Cool Cap [W],VAV_ER:DesPer 2:Des Heat Mass Flow [kg/s],VAV_ER:DesPer 2:Des Heat Cap [W],VAV_ER:DesPer 2:Des Cool Mass Flow [kg/s],VAV_ER:DesPer 2:Des Sens Cool Cap [W],VAV_ER:DesPer 2:Des Tot Cool Cap [W],VAV_OR:DesPer 1:Des Heat Mass Flow [kg/s],VAV_OR:DesPer 1:Des Heat Cap [W],VAV_OR:DesPer 1:Des Cool Mass Flow [kg/s],VAV_OR:DesPer 1:Des Sens Cool Cap [W],VAV_OR:DesPer 1:Des Tot Cool Cap [W],VAV_OR:DesPer 2:Des Heat Mass Flow [kg/s],VAV_OR:DesPer 2:Des Heat Cap [W],VAV_OR:DesPer 2:Des Cool Mass Flow [kg/s],VAV_OR:DesPer 2:Des Sens Cool Cap [W],VAV_OR:DesPer 2:Des Tot Cool Cap [W],VAV_ICU:DesPer 1:Des Heat Mass Flow [kg/s],VAV_ICU:DesPer 1:Des Heat Cap [W],VAV_ICU:DesPer 1:Des Cool Mass Flow [kg/s],VAV_ICU:DesPer 1:Des Sens Cool Cap [W],VAV_ICU:DesPer 1:Des Tot Cool Cap [W],VAV_ICU:DesPer 2:Des Heat Mass Flow [kg/s],VAV_ICU:DesPer 2:Des Heat Cap [W],VAV_ICU:DesPer 2:Des Cool Mass Flow [kg/s],VAV_ICU:DesPer 2:Des Sens Cool Cap [W],VAV_ICU:DesPer 2:Des Tot Cool Cap [W],VAV_PATRMS:DesPer 1:Des Heat Mass Flow [kg/s],VAV_PATRMS:DesPer 1:Des Heat Cap [W],VAV_PATRMS:DesPer 1:Des Cool Mass Flow [kg/s],VAV_PATRMS:DesPer 1:Des Sens Cool Cap [W],VAV_PATRMS:DesPer 1:Des Tot Cool Cap [W],VAV_PATRMS:DesPer 2:Des Heat Mass Flow [kg/s],VAV_PATRMS:DesPer 2:Des Heat Cap [W],VAV_PATRMS:DesPer 2:Des Cool Mass Flow [kg/s],VAV_PATRMS:DesPer 2:Des Sens Cool Cap [W],VAV_PATRMS:DesPer 2:Des Tot Cool Cap [W],VAV_2:DesPer 1:Des Heat Mass Flow [kg/s],VAV_2:DesPer 1:Des Heat Cap [W],VAV_2:DesPer 1:Des Cool Mass Flow [kg/s],VAV_2:DesPer 1:Des Sens Cool Cap [W],VAV_2:DesPer 1:Des Tot Cool Cap [W],VAV_2:DesPer 2:Des Heat Mass Flow [kg/s],VAV_2:DesPer 2:Des Heat Cap [W],VAV_2:DesPer 2:Des Cool Mass Flow [kg/s],VAV_2:DesPer 2:Des Sens Cool Cap [W],VAV_2:DesPer 2:Des Tot Cool Cap [W],VAV_LABS:DesPer 1:Des Heat Mass Flow [kg/s],VAV_LABS:DesPer 1:Des Heat Cap [W],VAV_LABS:DesPer 1:Des Cool Mass Flow [kg/s],VAV_LABS:DesPer 1:Des Sens Cool Cap [W],VAV_LABS:DesPer 1:Des Tot Cool Cap [W],VAV_LABS:DesPer 2:Des Heat Mass Flow [kg/s],VAV_LABS:DesPer 2:Des Heat Cap [W],VAV_LABS:DesPer 2:Des Cool Mass Flow [kg/s],VAV_LABS:DesPer 2:Des Sens Cool Cap [W],VAV_LABS:DesPer 2:Des Tot Cool Cap [W],CAV_KITCHEN:DesPer 1:Des Heat Mass Flow [kg/s],CAV_KITCHEN:DesPer 1:Des Heat Cap [W],CAV_KITCHEN:DesPer 1:Des Cool Mass Flow [kg/s],CAV_KITCHEN:DesPer 1:Des Sens Cool Cap [W],CAV_KITCHEN:DesPer 1:Des Tot Cool Cap [W],CAV_KITCHEN:DesPer 2:Des Heat Mass Flow [kg/s],CAV_KITCHEN:DesPer 2:Des Heat Cap [W],CAV_KITCHEN:DesPer 2:Des Cool Mass Flow [kg/s],CAV_KITCHEN:DesPer 2:Des Sens Cool Cap [W],CAV_KITCHEN:DesPer 2:Des Tot Cool Cap [W]
04:50:00,3.930586E+00,3.554715E+04,3.905511E+00,0.000000E+00,0.000000E+00,3.905511E+00,0.000000E+00,1.525352E+01,1.613942E+05,1.641895E+05,1.113136E+00,1.006689E+04,1.113136E+00,0.000000E+00,0.000000E+00,1.113136E+00,0.000000E+00,1.931409E+00,1.997783E+04,2.122124E+04,2.623709E+00,2.372811E+04,2.623709E+00,0.000000E+00,0.000000E+00,2.623709E+00,0.000000E+00,3.962780E+00,4.045757E+04,3.966221E+04,2.498403E+00,2.259487E+04,2.498403E+00,0.000000E+00,0.000000E+00,2.498403E+00,0.000000E+00,3.802589E+00,3.885239E+04,3.837153E+04,5.406908E+00,4.889860E+04,5.406908E+00,0.000000E+00,0.000000E+00,5.406908E+00,0.000000E+00,5.625745E+00,5.478240E+04,5.174076E+04,4.257594E+00,3.850452E+04,4.043540E+00,0.000000E+00,0.000000E+00,4.043540E+00,0.000000E+00,1.807007E+01,1.927261E+05,1.981452E+05,7.446455E-01,6.734371E+03,7.446455E-01,0.000000E+00,0.000000E+00,7.446455E-01,0.000000E+00,2.787605E+00,3.019605E+04,3.115925E+04,2.267023E+00,2.050234E+04,2.267023E+00,0.000000E+00,0.000000E+00,2.267023E+00,0.000000E+00,1.978374E+01,2.189104E+05,2.224656E+05
05:00:00,3.930586E+00,3.554715E+04,3.905511E+00,0.000000E+00,0.000000E+00,3.905511E+00,0.000000E+00,1.524669E+01,1.611234E+05,1.639127E+05,1.113136E+00,1.006689E+04,1.113136E+00,0.000000E+00,0.000000E+00,1.113136E+00,0.000000E+00,1.928958E+00,1.991707E+04,2.115643E+04,2.623709E+00,2.372811E+04,2.623709E+00,0.000000E+00,0.000000E+00,2.623709E+00,0.000000E+00,3.961585E+00,4.036591E+04,3.956882E+04,2.498403E+00,2.259487E+04,2.498403E+00,0.000000E+00,0.000000E+00,2.498403E+00,0.000000E+00,3.798393E+00,3.873069E+04,3.824624E+04,5.406908E+00,4.889860E+04,5.406908E+00,0.000000E+00,0.000000E+00,5.406908E+00,0.000000E+00,5.612219E+00,5.446901E+04,5.141116E+04,4.257594E+00,3.850452E+04,4.043540E+00,0.000000E+00,0.000000E+00,4.043540E+00,0.000000E+00,1.805807E+01,1.923902E+05,1.978010E+05,7.446455E-01,6.734371E+03,7.446455E-01,0.000000E+00,0.000000E+00,7.446455E-01,0.000000E+00,2.787592E+00,3.017370E+04,3.113655E+04,2.267023E+00,2.050234E+04,2.267023E+00,0.000000E+00,0.000000E+00,2.267023E+00,0.000000E+00,1.978050E+01,2.188064E+05,2.223598E+05
05:10:00,3.930586E+00,3.554715E+04,3.905511E+00,0.000000E+00,0.000000E+00,3.905511E+00,0.000000E+00,1.524006E+01,1.612428E+05,1.640324E+05,1.113136E+00,1.006689E+04,1.113136E+00,0.000000E+00,0.000000E+00,1.113136E+00,0.000000E+00,1.926552E+00,1.992319E+04,2.115964E+04,2.623709E+00,2.372811E+04,2.623709E+00,0.000000E+00,0.000000E+00,2.623709E+00,0.000000E+00,3.960405E+00,4.043084E+04,3.963442E+04,2.498403E+00,2.259487E+04,2.498403E+00,0.000000E+00,0.000000E+00,2.498403E+00,0.000000E+00,3.794317E+00,3.875931E+04,3.827364E+04,5.406908E+00,4.889860E+04,5.406908E+00,0.000000E+00,0.000000E+00,5.406908E+00,0.000000E+00,5.599182E+00,5.448348E+04,5.141474E+04,4.257594E+00,3.850452E+04,4.043540E+00,0.000000E+00,0.000000E+00,4.043540E+00,0.000000E+00,1.804642E+01,1.924600E+05,1.978692E+05,7.446455E-01,6.734371E+03,7.446455E-01,0.000000E+00,0.000000E+00,7.446455E-01,0.000000E+00,2.787579E+00,3.019575E+04,3.115894E+04,2.267023E+00,2.050234E+04,2.267023E+00,0.000000E+00,0.000000E+00,2.267023E+00,0.000000E+00,1.977734E+01,2.188383E+05,2.223923E+05
05:20:00,3.930586E+00,3.554715E+04,3.905511E+00,0.000000E+00,0.000000E+00,3.905511E+00,0.000000E+00,1.523363E+01,1.613645E+05,1.641544E+05,1.113136E+00,1.006689E+04,1.113136E+00,0.000000E+00,0.000000E+00,1.113136E+00,0.000000E+00,1.924195E+00,1.992984E+04,2.116344E+04,2.623709E+00,2.372811E+04,2.623709E+00,0.000000E+00,0.000000E+00,2.623709E+00,0.000000E+00,3.959240E+00,4.049594E+04,3.970018E+04,2.498403E+00,2.259487E+04,2.498403E+00,0.000000E+00,0.000000E+00,2.498403E+00,0.000000E+00,3.790374E+00,3.878942E+04,3.830260E+04,5.406908E+00,4.889860E+04,5.406908E+00,0.000000E+00,0.000000E+00,5.406908E+00,0.000000E+00,5.586689E+00,5.450406E+04,5.142494E+04,4.257594E+00,3.850452E+04,4.043540E+00,0.000000E+00,0.000000E+00,4.043540E+00,0.000000E+00,1.803517E+01,1.925343E+05,1.979422E+05,7.446455E-01,6.734371E+03,7.446455E-01,0.000000E+00,0.000000E+00,7.446455E-01,0.000000E+00,2.787565E+00,3.021780E+04,3.118133E+04,2.267023E+00,2.050234E+04,2.267023E+00,0.000000E+00,0.000000E+00,2.267023E+00,0.000000E+00,1.977426E+01,2.188713E+05,2.224257E+05
05:30:00,3.930586E+00,3.554715E+04,3.905511E+00,0.000000E+00,0.000000E+00,3.905511E+00,0.000000E+00,1.522740E+01,1.614884E+05,1.642789E+05,1.113136E+00,1.006689E+04,1.113136E+00,0.000000E+00,0.000000E+00,1.113136E+00,0.000000E+00,1.921886E+00,1.993705E+04,2.116785E+04,2.623709E+00,2.372811E+04,2.623709E+00,0.000000E+00,0.000000E+00,2.623709E+00,0.000000E+00,3.958089E+00,4.056121E+04,3.976617E+04,2.498403E+00,2.259487E+04,2.498403E+00,0.000000E+00,0.000000E+00,2.498403E+00,0.000000E+00,3.786563E+00,3.882101E+04,3.833314E+04,5.406908E+00,4.889860E+04,5.406908E+00,0.000000E+00,0.000000E+00,5.406908E+00,0.000000E+00,5.574735E+00,5.453073E+04,5.144179E+04,4.257594E+00,3.850452E+04,4.043540E+00,0.000000E+00,0.000000E+00,4.043540E+00,0.000000E+00,1.802434E+01,1.926133E+05,1.980202E+05,7.446455E-01,6.734371E+03,7.446455E-01,0.000000E+00,0.000000E+00,7.446455E-01,0.000000E+00,2.787552E+00,3.023984E+04,3.120373E+04,2.267023E+00,2.050234E+04,2.267023E+00,0.000000E+00,0.000000E+00,2.267023E+00,0.000000E+00,1.977128E+01,2.189054E+05,2.224603E+05
05:40:00,3.930586E+00,3.554715E+04,3.905511E+00,0.000000E+00,0.000000E+00,3.905511E+00,0.000000E+00,1.522550E+01,1.616611E+05,1.644553E+05,1.113136E+00,1.006689E+04,1.113136E+00,0.000000E+00,0.000000E+00,1.113136E+00,0.000000E+00,1.920472E+00,1.995433E+04,2.118435E+04,2.623709E+00,2.372811E+04,2.623709E+00,0.000000E+00,0.000000E+00,2.623709E+00,0.000000E+00,3.956952E+00,4.062662E+04,3.983226E+04,2.498403E+00,2.259487E+04,2.498403E+00,0.000000E+00,0.000000E+00,2.498403E+00,0.000000E+00,3.783417E+00,3.886008E+04,3.837162E+04,5.406908E+00,4.889860E+04,5.406908E+00,0.000000E+00,0.000000E+00,5.406908E+00,0.000000E+00,5.570925E+00,5.464903E+04,5.155881E+04,4.257594E+00,3.850452E+04,4.043540E+00,0.000000E+00,0.000000E+00,4.043540E+00,0.000000E+00,1.801741E+01,1.927362E+05,1.981480E+05,7.446455E-01,6.734371E+03,7.446455E-01,0.000000E+00,0.000000E+00,7.446455E-01,0.000000E+00,2.787538E+00,3.026189E+04,3.122612E+04,2.267023E+00,2.050234E+04,2.267023E+00,0.000000E+00,0.000000E+00,2.267023E+00,0.000000E+00,1.976851E+01,2.189418E+05,2.224972E+05
05:50:00,3.930586E+00,3.554715E+04,3.905511E+00,0.000000E+00,0.000000E+00,3.905511E+00,0.000000E+00,1.523145E+01,1.619221E+05,1.647253E+05,1.113136E+00,1.006689E+04,1.113136E+00,0.000000E+00,0.000000E+00,1.113136E+00,0.000000E+00,1.920513E+00,1.998797E+04,2.121949E+04,2.623709E+00,2.372811E+04,2.623709E+00,0.000000E+00,0.000000E+00,2.623709E+00,0.000000E+00,3.955828E+00,4.069219E+04,3.989852E+04,2.498403E+00,2.259487E+04,2.498403E+00,0.000000E+00,0.000000E+00,2.498403E+00,0.000000E+00,3.780958E+00,3.890689E+04,3.841820E+04,5.406908E+00,4.889860E+04,5.406908E+00,0.000000E+00,0.000000E+00,5.406908E+00,0.000000E+00,5.581803E+00,5.493264E+04,5.185655E+04,4.257594E+00,3.850452E+04,4.043540E+00,0.000000E+00,0.000000E+00,4.043540E+00,0.000000E+00,1.801490E+01,1.929089E+05,1.983288E+05,7.446455E-01,6.734371E+03,7.446455E-01,0.000000E+00,0.000000E+00,7.446455E-01,0.000000E+00,2.787524E+00,3.028393E+04,3.124851E+04,2.267023E+00,2.050234E+04,2.267023E+00,0.000000E+00,0.000000E+00,2.267023E+00,0.000000E+00,1.976624E+01,2.189838E+05,2.225399E+05
06:00:00,3.930586E+00,3.554715E+04,3.905511E+00,0.000000E+00,0.000000E+00,3.905511E+00,0.000000E+00,1.524780E+01,1.623001E+05,1.651182E+05,1.113136E+00,1.006689E+04,1.113136E+00,0.000000E+00,0.000000E+00,1.113136E+00,0.000000E+00,1.922200E+00,2.004013E+04,2.127484E+04,2.623709E+00,2.372811E+04,2.623709E+00,0.000000E+00,0.000000E+00,2.623709E+00,0.000000E+00,3.954720E+00,4.075793E+04,3.996496E+04,2.498403E+00,2.259487E+04,2.498403E+00,0.000000E+00,0.000000E+00,2.498403E+00,0.000000E+00,3.779287E+00,3.896256E+04,3.847406E+04,5.406908E+00,4.889860E+04,5.406908E+00,0.000000E+00,0.000000E+00,5.406908E+00,0.000000E+00,5.613056E+00,5.544552E+04,5.240474E+04,4.257594E+00,3.850452E+04,4.043540E+00,0.000000E+00,0.000000E+00,4.043540E+00,0.000000E+00,1.801992E+01,1.931662E+05,1.986011E+05,7.446455E-01,6.734371E+03,7.446455E-01,0.000000E+00,0.000000E+00,7.446455E-01,0.000000E+00,2.787510E+00,3.030597E+04,3.127089E+04,2.267023E+00,2.050234E+04,2.267023E+00,0.000000E+00,0.000000E+00,2.267023E+00,0.000000E+00,1.976478E+01,2.190350E+05,2.225917E+05
06:10:00,3.930586E+00,3.554715E+04,3.905511E+00,0.000000E+00,0.000000E+00,3.905511E+00,0.000000E+00,1.527033E+01,1.632328E+05,1.660748E+05,1.113136E+00,1.006689E+04,1.113136E+00,0.000000E+00,0.000000E+00,1.113136E+00,0.000000E+00,1.925052E+00,2.018836E+04,2.142812E+04,2.623709E+00,2.372811E+04,2.623709E+00,0.000000E+00,0.000000E+00,2.623709E+00,0.000000E+00,3.953630E+00,4.101943E+04,4.023020E+04,2.498403E+00,2.259487E+04,2.498403E+00,0.000000E+00,0.000000E+00,2.498403E+00,0.000000E+00,3.778459E+00,3.921392E+04,3.872899E+04,5.406908E+00,4.889860E+04,5.406908E+00,0.000000E+00,0.000000E+00,5.406908E+00,0.000000E+00,5.662877E+00,5.657033E+04,5.358956E+04,4.257594E+00,3.850452E+04,4.043540E+00,0.000000E+00,0.000000E+00,4.043540E+00,0.000000E+00,1.803378E+01,1.940253E+05,1.994887E+05,7.446455E-01,6.734371E+03,7.446455E-01,0.000000E+00,0.000000E+00,7.446455E-01,0.000000E+00,2.787496E+00,3.038350E+04,3.134966E+04,2.267023E+00,2.050234E+04,2.267023E+00,0.000000E+00,0.000000E+00,2.267023E+00,0.000000E+00,1.976436E+01,2.192668E+05,2.228271E+05
06:20:00,3.930586E+00,3.554715E+04,3.905511E+00,0.000000E+00,0.000000E+00,3.905511E+00,0.000000E+00,1.530024E+01,1.642486E+05,1.671177E+05,1.113136E+00,1.006689E+04,1.113136E+00,0.000000E+00,0.000000E+00,1.113136E+00,0.000000E+00,1.928962E+00,2.034849E+04,2.159479E+04,2.623709E+00,2.372811E+04,2.623709E+00,0.000000E+00,0.000000E+00,2.623709E+00,0.000000E+00,3.952561E+00,4.128115E+04,4.049567E+04,2.498403E+00,2.259487E+04,2.498403E+00,0.000000E+00,0.000000E+00,2.498403E+00,0.000000E+00,3.778511E+00,3.947519E+04,3.899434E+04,5.406908E+00,4.889860E+04,5.406908E+00,0.000000E+00,0.000000E+00,5.406908E+00,0.000000E+00,5.731785E+00,5.790995E+04,5.500751E+04,4.257594E+00,3.850452E+04,4.043540E+00,0.000000E+00,0.000000E+00,4.043540E+00,0.000000E+00,1.805679E+01,1.949874E+05,2.004835E+05,7.446455E-01,6.734371E+03,7.446455E-01,0.000000E+00,0.000000E+00,7.446455E-01,0.000000E+00,2.787482E+00,3.046104E+04,3.142842E+04,2.267023E+00,2.050234E+04,2.267023E+00,0.000000E+00,0.000000E+00,2.267023E+00,0.000000E+00,1.976527E+01,2.195136E+05,2.230776E+05
06:30:00,3.930586E+00,3.554715E+04,3.905511E+00,0.000000E+00,0.000000E+00,3.905511E+00,0.000000E+00,1.533818E+01,1.653546E+05,1.682551E+05,1.113136E+00,1.006689E+04,1.113136E+00,0.000000E+00,0.000000E+00,1.113136E+00,0.000000E+00,1.933944E+00,2.052069E+04,2.177604E+04,2.623709E+00,2.372811E+04,2.623709E+00,0.000000E+00,0.000000E+00,2.623709E+00,0.000000E+00,3.951516E+00,4.154314E+04,4.076142E+04,2.498403E+00,2.259487E+04,2.498403E+00,0.000000E+00,0.000000E+00,2.498403E+00,0.000000E+00,3.779695E+00,3.974918E+04,3.927318E+04,5.406908E+00,4.889860E+04,5.406908E+00,0.000000E+00,0.000000E+00,5.406908E+00,0.000000E+00,5.821128E+00,5.947951E+04,5.667428E+04,4.257594E+00,3.850452E+04,4.043540E+00,0.000000E+00,0.000000E+00,4.043540E+00,0.000000E+00,1.809052E+01,1.960701E+05,2.016060E+05,7.446455E-01,6.734371E+03,7.446455E-01,0.000000E+00,0.000000E+00,7.446455E-01,0.000000E+00,2.787467E+00,3.053857E+04,3.150718E+04,2.267023E+00,2.050234E+04,2.267023E+00,0.000000E+00,0.000000E+00,2.267023E+00,0.000000E+00,1.976787E+01,2.197793E+05,2.233474E+05
06:40:00,3.930586E+00,3.554715E+04,3.905511E+00,0.000000E+00,0.000000E+00,3.905511E+00,0.000000E+00,1.537960E+01,1.664999E+05,1.694329E+05,1.113136E+00,1.006689E+04,1.113136E+00,0.000000E+00,0.000000E+00,1.113136E+00,0.000000E+00,1.938989E+00,2.069358E+04,2.195838E+04,2.623709E+00,2.372811E+04,2.623709E+00,0.000000E+00,0.000000E+00,2.623709E+00,0.000000E+00,3.950501E+00,4.180547E+04,4.102752E+04,2.498403E+00,2.259487E+04,2.498403E+00,0.000000E+00,0.000000E+00,2.498403E+00,0.000000E+00,3.781380E+00,4.002883E+04,3.955790E+04,5.406908E+00,4.889860E+04,5.406908E+00,0.000000E+00,0.000000E+00,5.406908E+00,0.000000E+00,5.923711E+00,6.119809E+04,5.850054E+04,4.257594E+00,3.850452E+04,4.043540E+00,0.000000E+00,0.000000E+00,4.043540E+00,0.000000E+00,1.813042E+01,1.972223E+05,2.027977E+05,7.446455E-01,6.734371E+03,7.446455E-01,0.000000E+00,0.000000E+00,7.446455E-01,0.000000E+00,2.787453E+00,3.061611E+04,3.158594E+04,2.267023E+00,2.050234E+04,2.267023E+00,0.000000E+00,0.000000E+00,2.267023E+00,0.000000E+00,1.977242E+01,2.200670E+05,2.236395E+05
06:50:00,3.930586E+00,3.554715E+04,3.905511E+00,0.000000E+00,0.000000E+00,3.905511E+00,0.000000E+00,1.542063E+01,1.676408E+05,1.706047E+05,1.113136E+00,1.006689E+04,1.113136E+00,0.000000E+00,0.000000E+00,1.113136E+00,0.000000E+00,1.943436E+00,2.085975E+04,2.213298E+04,2.623709E+00,2.372811E+04,2.623709E+00,0.000000E+00,0.000000E+00,2.623709E+00,0.000000E+00,3.949520E+00,4.206818E+04,4.129397E+04,2.498403E+00,2.259487E+04,2.498403E+00,0.000000E+00,0.000000E+00,2.498403E+00,0.000000E+00,3.783555E+00,4.031398E+04,3.984835E+04,5.406908E+00,4.889860E+04,5.406908E+00,0.000000E+00,0.000000E+00,5.406908E+00,0.000000E+00,6.032915E+00,6.299117E+04,6.040436E+04,4.257594E+00,3.850452E+04,4.043540E+00,0.000000E+00,0.000000E+00,4.043540E+00,0.000000E+00,1.817752E+01,1.984554E+05,2.040737E+05,7.446455E-01,6.734371E+03,7.446455E-01,0.000000E+00,0.000000E+00,7.446455E-01,0.000000E+00,2.787439E+00,3.069364E+04,3.166469E+04,2.267023E+00,2.050234E+04,2.267023E+00,0.000000E+00,0.000000E+00,2.267023E+00,0.000000E+00,1.977900E+01,2.203776E+05,2.239548E+05
07:00:00,3.930586E+00,3.554715E+04,3.905511E+00,0.000000E+00,0.000000E+00,3.905511E+00,0.000000E+00,1.545831E+01,1.687440E+05,1.717354E+05,1.113136E+00,1.006689E+04,1.113136E+00,0.000000E+00,0.000000E+00,1.113136E+00,0.000000E+00,1.947010E+00,2.101611E+04,2.229622E+04,2.623709E+00,2.372811E+04,2.623709E+00,0.000000E+00,0.000000E+00,2.623709E+00,0.000000E+00,3.948579E+00,4.233134E+04,4.156095E+04,2.498403E+00,2.259487E+04,2.498403E+00,0.000000E+00,0.000000E+00,2.498403E+00,0.000000E+00,3.786149E+00,4.060385E+04,4.014381E+04,5.406908E+00,4.889860E+04,5.406908E+00,0.000000E+00,0.000000E+00,5.406908E+00,0.000000E+00,6.142080E+00,6.478381E+04,6.230418E+04,4.257594E+00,3.850452E+04,4.043540E+00,0.000000E+00,0.000000E+00,4.043540E+00,0.000000E+00,1.822930E+01,1.997412E+05,2.054023E+05,7.446455E-01,6.734371E+03,7.446455E-01,0.000000E+00,0.000000E+00,7.446455E-01,0.000000E+00,2.787424E+00,3.077117E+04,3.174345E+04,2.267023E+00,2.050234E+04,2.267023E+00,0.000000E+00,0.000000E+00,2.267023E+00,0.000000E+00,1.978766E+01,2.207116E+05,2.242939E+05
07:10:00,3.930586E+00,3.554715E+04,3.905511E+00,0.000000E+00,0.000000E+00,3.905511E+00,0.000000E+00,1.549437E+01,1.707993E+05,1.738318E+05,1.113136E+00,1.006689E+04,1.113136E+00,0.000000E+00,0.000000E+00,1.113136E+00,0.000000E+00,1.950193E+00,2.133399E+04,2.262321E+04,2.623709E+00,2.372811E+04,2.623709E+00,0.000000E+00,0.000000E+00,2.623709E+00,0.000000E+00,3.947700E+00,4.298628E+04,4.222576E+04,2.498403E+00,2.259487E+04,2.498403E+00,0.000000E+00,0.000000E+00,2.498403E+00,0.000000E+00,3.789302E+00,4.127240E+04,4.082412E+04,5.406908E+00,4.889860E+04,5.406908E+00,0.000000E+00,0.000000E+00,5.406908E+00,0.000000E+00,6.252582E+00,6.739742E+04,6.503531E+04,4.257594E+00,3.850452E+04,4.043540E+00,0.000000E+00,0.000000E+00,4.043540E+00,0.000000E+00,1.828509E+01,2.020767E+05,2.077958E+05,7.446455E-01,6.734371E+03,7.446455E-01,0.000000E+00,0.000000E+00,7.446455E-01,0.000000E+00,2.787410E+00,3.095970E+04,3.193496E+04,2.267023E+00,2.050234E+04,2.267023E+00,0.000000E+00,0.000000E+00,2.267023E+00,0.000000E+00,1.979173E+01,2.213318E+05,2.249231E+05
07:20:00,3.930586E+00,3.554715E+04,3.905511E+00,0.000000E+00,0.000000E+00,3.905511E+00,0.000000E+00,1.552901E+01,1.728385E+05,1.759112E+05,1.113136E+00,1.006689E+04,1.113136E+00,0.000000E+00,0.000000E+00,1.113136E+00,0.000000E+00,1.953058E+00,2.164828E+04,2.294617E+04,2.623709E+00,2.372811E+04,2.623709E+00,0.000000E+00,0.000000E+00,2.623709E+00,0.000000E+00,3.946890E+00,4.364198E+04,4.289136E+04,2.498403E+00,2.259487E+04,2.498403E+00,0.000000E+00,0.000000E+00,2.498403E+00,0.000000E+00,3.793018E+00,4.194730E+04,4.151110E+04,5.406908E+00,4.889860E+04,5.406908E+00,0.000000E+00,0.000000E+00,5.406908E+00,0.000000E+00,6.362672E+00,7.000639E+04,6.775845E+04,4.257594E+00,3.850452E+04,4.043540E+00,0.000000E+00,0.000000E+00,4.043540E+00,0.000000E+00,1.834503E+01,2.044589E+05,2.102362E+05,7.446455E-01,6.734371E+03,7.446455E-01,0.000000E+00,0.000000E+00,7.446455E-01,0.000000E+00,2.787396E+00,3.114823E+04,3.212648E+04,2.267023E+00,2.050234E+04,2.267023E+00,0.000000E+00,0.000000E+00,2.267023E+00,0.000000E+00,1.979798E+01,2.219767E+05,2.255492E+05
07:30:00,3.930586E+00,3.554715E+04,3.905511E+00,0.000000E+00,0.000000E+00,3.905511E+00,0.000000E+00,1.556157E+01,1.748542E+05,1.779659E+05,1.113136E+00,1.006689E+04,1.113136E+00,0.000000E+00,0.000000E+00,1.113136E+00,0.000000E+00,1.955687E+00,2.195992E+04,2.326611E+04,2.623709E+00,2.372811E+04,2.623709E+00,0.000000E+00,0.000000E+00,2.623709E+00,0.000000E+00,3.946153E+00,4.429852E+04,4.355783E+04,2.498403E+00,2.259487E+04,2.498403E+00,0.000000E+00,0.000000E+00,2.498403E+00,0.000000E+00,3.797110E+00,4.262642E+04,4.220245E+04,5.406908E+00,4.889860E+04,5.406908E+00,0.000000E+00,0.000000E+00,5.406908E+00,0.000000E+00,6.469876E+00,7.258288E+04,7.044389E+04,4.257594E+00,3.850452E+04,4.043540E+00,0.000000E+00,0.000000E+00,4.043540E+00,0.000000E+00,1.840785E+01,2.068734E+05,2.127076E+05,7.446455E-01,6.734371E+03,7.446455E-01,0.000000E+00,0.000000E+00,7.446455E-01,0.000000E+00,2.787382E+00,3.133676E+04,3.231799E+04,2.267023E+00,2.050234E+04,2.267023E+00,0.000000E+00,0.000000E+00,2.267023E+00,0.000000E+00,1.980625E+01,2.226442E+05,2.262076E+05
07:40:00,3.930586E+00,3.554715E+04,3.905511E+00,0.000000E+00,0.000000E+00,3.905511E+00,0.000000E+00,1.559200E+01,1.768461E+05,1.799956E+05,1.113136E+00,1.006689E+04,1.113136E+00,0.000000E+00,0.000000E+00,1.113136E+00,0.000000E+00,1.958243E+00,2.227074E+04,2.358504E+04,2.623709E+00,2.372811E+04,2.623709E+00,0.000000E+00,0.000000E+00,2.623709E+00,0.000000E+00,3.945494E+00,4.495594E+04,4.422521E+04,2.498403E+00,2.259487E+04,2.498403E+00,0.000000E+00,0.000000E+00,2.498403E+00,0.000000E+00,3.801657E+00,4.331067E+04,4.289916E+04,5.406908E+00,4.889860E+04,5.406908E+00,0.000000E+00,0.000000E+00,5.406908E+00,0.000000E+00,6.572377E+00,7.510646E+04,7.307013E+04,4.257594E+00,3.850452E+04,4.043540E+00,0.000000E+00,0.000000E+00,4.043540E+00,0.000000E+00,1.847455E+01,2.093317E+05,2.152240E+05,7.446455E-01,6.734371E+03,7.446455E-01,0.000000E+00,0.000000E+00,7.446455E-01,0.000000E+00,2.787369E+00,3.152530E+04,3.250951E+04,2.267023E+00,2.050234E+04,2.267023E+00,0.000000E+00,0.000000E+00,2.267023E+00,0.000000E+00,1.981630E+01,2.233318E+05,2.269020E+05
