Time,CAV_BAS:DesPer 1:Des Heat Mass Flow [kg/s],CAV_BAS:DesPer 1:Des Heat Cap [W],CAV_BAS:DesPer 1:Des Cool Mass Flow [kg/s],CAV_BAS:DesPer 1:Des Sens Cool Cap [W],CAV_BAS:DesPer 1:Des Tot Cool Cap [W],CAV_BAS:DesPer 2:Des Heat Mass Flow [kg/s],CAV_BAS:DesPer 2:Des Heat Cap [W],CAV_BAS:DesPer 2:Des Cool Mass Flow [kg/s],CAV_BAS:DesPer 2:Des Sens Cool Cap [W],CAV_BAS:DesPer 2:Des Tot Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 1:Des Heat Cap [W],VAV_BOT WITH REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 1:Des Sens Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 1:Des Tot Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 2:Des Heat Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 2:Des Heat Cap [W],VAV_BOT WITH REHEAT:DesPer 2:Des Cool Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 2:Des Sens Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 2:Des Tot Cool Cap [W],VAV_MID WITH REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 1:Des Heat Cap [W],VAV_MID WITH REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 1:Des Sens Cool Cap [W],VAV_MID WITH REHEAT:DesPer 1:Des Tot Cool Cap [W],VAV_MID WITH REHEAT:DesPer 2:Des Heat Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 2:Des Heat Cap [W],VAV_MID WITH REHEAT:DesPer 2:Des Cool Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 2:Des Sens Cool Cap [W],VAV_MID WITH REHEAT:DesPer 2:Des Tot Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 1:Des Heat Cap [W],VAV_TOP WITH REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 1:Des Sens Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 1:Des Tot Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 2:Des Heat Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 2:Des Heat Cap [W],VAV_TOP WITH REHEAT:DesPer 2:Des Cool Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 2:Des Sens Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 2:Des Tot Cool Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Heat Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Sens Cool Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Tot Cool Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Heat Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Sens Cool Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Tot Cool Cap [W],AIRLOOP DATACENTER BOT:DesPer 1:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER BOT:DesPer 1:Des Heat Cap [W],AIRLOOP DATACENTER BOT:DesPer 1:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER BOT:DesPer 1:Des Sens Cool Cap [W],AIRLOOP DATACENTER BOT:DesPer 1:Des Tot Cool Cap [W],AIRLOOP DATACENTER BOT:DesPer 2:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER BOT:DesPer 2:Des Heat Cap [W],AIRLOOP DATACENTER BOT:DesPer 2:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER BOT:DesPer 2:Des Sens Cool Cap [W],AIRLOOP DATACENTER BOT:DesPer 2:Des Tot Cool Cap [W],AIRLOOP DATACENTER MID:DesPer 1:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER MID:DesPer 1:Des Heat Cap [W],AIRLOOP DATACENTER MID:DesPer 1:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER MID:DesPer 1:Des Sens Cool Cap [W],AIRLOOP DATACENTER MID:DesPer 1:Des Tot Cool Cap [W],AIRLOOP DATACENTER MID:DesPer 2:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER MID:DesPer 2:Des Heat Cap [W],AIRLOOP DATACENTER MID:DesPer 2:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER MID:DesPer 2:Des Sens Cool Cap [W],AIRLOOP DATACENTER MID:DesPer 2:Des Tot Cool Cap [W],AIRLOOP DATACENTER TOP:DesPer 1:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER TOP:DesPer 1:Des Heat Cap [W],AIRLOOP DATACENTER TOP:DesPer 1:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER TOP:DesPer 1:Des Sens Cool Cap [W],AIRLOOP DATACENTER TOP:DesPer 1:Des Tot Cool Cap [W],AIRLOOP DATACENTER TOP:DesPer 2:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER TOP:DesPer 2:Des Heat Cap [W],AIRLOOP DATACENTER TOP:DesPer 2:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER TOP:DesPer 2:Des Sens Cool Cap [W],AIRLOOP DATACENTER TOP:DesPer 2:Des Tot Cool Cap [W]
04:40:00,1.444412E+00,5.254176E+04,1.444412E+00,0.000000E+00,0.000000E+00,1.444412E+00,2.545904E+04,1.444412E+00,1.401984E+04,1.314628E+04,1.832860E+00,1.657589E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,2.897870E+00,2.812750E+04,2.637489E+04,1.832860E+01,1.657589E+05,1.832860E+01,0.000000E+00,0.000000E+00,1.832860E+01,0.000000E+00,2.472659E+01,2.400028E+05,2.250484E+05,1.832860E+00,1.657589E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,2.327587E+00,2.259217E+04,2.118447E+04,4.072624E-01,1.481453E+04,5.844340E+00,7.389845E+04,7.148760E+04,4.072624E-01,7.178362E+03,2.546570E+01,3.615116E+05,3.668802E+05,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,3.316106E+02,5.519489E-01,7.789912E+03,7.897969E+03,1.881383E-01,6.843698E+03,1.881383E-01,0.000000E+00,0.000000E+00,1.881383E-01,3.316106E+03,5.237252E+00,7.387189E+04,7.488921E+04,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,3.316106E+02,5.206810E-01,7.343751E+03,7.444801E+03
04:50:00,1.444412E+00,5.254176E+04,1.444412E+00,0.000000E+00,0.000000E+00,1.444412E+00,2.550210E+04,1.444412E+00,1.397678E+04,1.310257E+04,1.832860E+00,1.657589E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,2.912057E+00,2.817839E+04,2.641590E+04,1.832860E+01,1.657589E+05,1.832860E+01,0.000000E+00,0.000000E+00,1.832860E+01,0.000000E+00,2.486971E+01,2.406506E+05,2.255985E+05,1.832860E+00,1.657589E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,2.339693E+00,2.263993E+04,2.122386E+04,4.072624E-01,1.481453E+04,5.844149E+00,7.389572E+04,7.148484E+04,4.072624E-01,7.190502E+03,2.546684E+01,3.615158E+05,3.668845E+05,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,3.321714E+02,5.520583E-01,7.790913E+03,7.898986E+03,1.881383E-01,6.843698E+03,1.881383E-01,0.000000E+00,0.000000E+00,1.881383E-01,3.321714E+03,5.238730E+00,7.388736E+04,7.490493E+04,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,3.321714E+02,5.208067E-01,7.344984E+03,7.446053E+03
05:00:00,1.444412E+00,5.254176E+04,1.444412E+00,0.000000E+00,0.000000E+00,1.444412E+00,2.554516E+04,1.444412E+00,1.393373E+04,1.305886E+04,1.832860E+00,1.657589E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,2.926075E+00,2.822680E+04,2.645452E+04,1.832860E+01,1.657589E+05,1.832860E+01,0.000000E+00,0.000000E+00,1.832860E+01,0.000000E+00,2.500924E+01,2.412552E+05,2.261074E+05,1.832860E+00,1.657589E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,2.351429E+00,2.268340E+04,2.125917E+04,4.072624E-01,1.481453E+04,5.843958E+00,7.389299E+04,7.148206E+04,4.072624E-01,7.202643E+03,2.546798E+01,3.615199E+05,3.668886E+05,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,3.327323E+02,5.521653E-01,7.791878E+03,7.899967E+03,1.881383E-01,6.843698E+03,1.881383E-01,0.000000E+00,0.000000E+00,1.881383E-01,3.327323E+03,5.240146E+00,7.390197E+04,7.491976E+04,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,3.327323E+02,5.209253E-01,7.346115E+03,7.447202E+03
05:10:00,1.444412E+00,5.254176E+04,1.444412E+00,0.000000E+00,0.000000E+00,1.444412E+00,2.550210E+04,1.444412E+00,1.397678E+04,1.310257E+04,1.832860E+00,1.657589E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,3.477823E+00,3.541590E+04,3.365208E+04,1.832860E+01,1.657589E+05,1.832860E+01,0.000000E+00,0.000000E+00,1.832860E+01,0.000000E+00,3.024241E+01,2.926393E+05,2.743354E+05,1.832860E+00,1.657589E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,2.802230E+00,2.711565E+04,2.541963E+04,4.072624E-01,1.481453E+04,5.843766E+00,7.389026E+04,7.147929E+04,4.072624E-01,7.190502E+03,2.546910E+01,3.615481E+05,3.669172E+05,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,3.321714E+02,5.522701E-01,7.793934E+03,7.902055E+03,1.881383E-01,6.843698E+03,1.881383E-01,0.000000E+00,0.000000E+00,1.881383E-01,3.321714E+03,5.241507E+00,7.392699E+04,7.494518E+04,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,3.321714E+02,5.210374E-01,7.348275E+03,7.449396E+03
05:20:00,1.444412E+00,5.254176E+04,1.444412E+00,0.000000E+00,0.000000E+00,1.444412E+00,2.545904E+04,1.444412E+00,1.401984E+04,1.314628E+04,1.832860E+00,1.657589E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,3.578490E+00,3.681284E+04,3.506943E+04,1.832860E+01,1.657589E+05,1.832860E+01,0.000000E+00,0.000000E+00,1.832860E+01,0.000000E+00,3.107093E+01,3.036591E+05,2.852781E+05,1.832860E+00,1.657589E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,2.868084E+00,2.783838E+04,2.610379E+04,4.072624E-01,1.481453E+04,5.843574E+00,7.388752E+04,7.147651E+04,4.072624E-01,7.178362E+03,2.547018E+01,3.615756E+05,3.669452E+05,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,3.316106E+02,5.523217E-01,7.795232E+03,7.903373E+03,1.881383E-01,6.843698E+03,1.881383E-01,0.000000E+00,0.000000E+00,1.881383E-01,3.316106E+03,5.242386E+00,7.394514E+04,7.496362E+04,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,3.316106E+02,5.211012E-01,7.349747E+03,7.450891E+03
05:30:00,1.444412E+00,5.254176E+04,1.444412E+00,0.000000E+00,0.000000E+00,1.444412E+00,2.541599E+04,1.733897E+00,1.797144E+04,1.720404E+04,1.832860E+00,1.657589E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,3.992780E+00,4.241265E+04,4.075092E+04,1.832860E+01,1.657589E+05,1.832860E+01,0.000000E+00,0.000000E+00,1.832860E+01,0.000000E+00,3.515285E+01,3.596164E+05,3.419703E+05,1.845225E+00,1.668771E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,3.267689E+00,3.261711E+04,3.080719E+04,4.072624E-01,1.481453E+04,5.843382E+00,7.388478E+04,7.147372E+04,4.072624E-01,7.166221E+03,2.547109E+01,3.616007E+05,3.669707E+05,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,3.310497E+02,5.521774E-01,7.793734E+03,7.901852E+03,1.881383E-01,6.843698E+03,1.881383E-01,0.000000E+00,0.000000E+00,1.881383E-01,3.310497E+03,5.241576E+00,7.393918E+04,7.495757E+04,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,3.310497E+02,5.209988E-01,7.348847E+03,7.449977E+03
05:40:00,1.444412E+00,5.254176E+04,1.444412E+00,0.000000E+00,0.000000E+00,1.444412E+00,2.537293E+04,1.974382E+00,2.117270E+04,2.047903E+04,1.832860E+00,1.657589E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,4.324649E+00,4.677411E+04,4.517598E+04,1.832860E+01,1.657589E+05,1.832860E+01,0.000000E+00,0.000000E+00,1.832860E+01,0.000000E+00,3.836244E+01,4.025699E+05,3.854878E+05,1.934817E+00,1.749796E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,3.576908E+00,3.679699E+04,3.503954E+04,4.072624E-01,1.481453E+04,5.843190E+00,7.388204E+04,7.147094E+04,4.072624E-01,7.154080E+03,2.547178E+01,3.616227E+05,3.669931E+05,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,3.304889E+02,5.517801E-01,7.788626E+03,7.896663E+03,1.881383E-01,6.843698E+03,1.881383E-01,0.000000E+00,0.000000E+00,1.881383E-01,3.304889E+03,5.238577E+00,7.390201E+04,7.491981E+04,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,3.304889E+02,5.206800E-01,7.344858E+03,7.445926E+03
05:50:00,1.444412E+00,5.254176E+04,1.444412E+00,0.000000E+00,0.000000E+00,1.444412E+00,2.532987E+04,2.213438E+00,2.427458E+04,2.364276E+04,1.832860E+00,1.657589E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,4.652030E+00,5.096525E+04,4.942792E+04,1.832860E+01,1.657589E+05,1.832860E+01,0.000000E+00,0.000000E+00,1.832860E+01,0.000000E+00,4.152228E+01,4.437930E+05,4.272477E+05,2.035717E+00,1.841047E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,3.881139E+00,4.080758E+04,3.909982E+04,4.072624E-01,1.481453E+04,5.842998E+00,7.387930E+04,7.146816E+04,4.072624E-01,7.141939E+03,2.547225E+01,3.616416E+05,3.670122E+05,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,3.299280E+02,5.511494E-01,7.780187E+03,7.888091E+03,1.881383E-01,6.843698E+03,1.881383E-01,0.000000E+00,0.000000E+00,1.881383E-01,3.299280E+03,5.233534E+00,7.383566E+04,7.485241E+04,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,3.299280E+02,5.201572E-01,7.337958E+03,7.438918E+03
06:00:00,1.444412E+00,5.254176E+04,1.444412E+00,0.000000E+00,0.000000E+00,1.444412E+00,2.528681E+04,2.449807E+00,2.726148E+04,2.668244E+04,1.832860E+00,1.657589E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,4.980492E+00,5.506078E+04,5.358251E+04,1.832860E+01,1.657589E+05,1.832860E+01,0.000000E+00,0.000000E+00,1.832860E+01,0.000000E+00,4.465910E+01,4.836581E+05,4.676263E+05,2.133946E+00,1.929883E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,4.182550E+00,4.467959E+04,4.301903E+04,4.072624E-01,1.481453E+04,5.842806E+00,7.387656E+04,7.146537E+04,4.072624E-01,7.129798E+03,2.547251E+01,3.616574E+05,3.670283E+05,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,3.293671E+02,5.503205E-01,7.768920E+03,7.876648E+03,1.881383E-01,6.843698E+03,1.881383E-01,0.000000E+00,0.000000E+00,1.881383E-01,3.293671E+03,5.226718E+00,7.374400E+04,7.475932E+04,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,3.293671E+02,5.194561E-01,7.328515E+03,7.429326E+03
06:10:00,1.444412E+00,5.254176E+04,1.444412E+00,0.000000E+00,0.000000E+00,1.444412E+00,2.513610E+04,2.722304E+00,3.081185E+04,3.045943E+04,1.832860E+00,1.657589E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,5.330597E+00,5.966468E+04,5.852568E+04,1.849001E+01,1.672186E+05,1.832860E+01,0.000000E+00,0.000000E+00,1.832860E+01,0.000000E+00,4.802380E+01,5.285666E+05,5.152557E+05,2.272811E+00,2.055468E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,4.508848E+00,4.907349E+04,4.764634E+04,4.072624E-01,1.481453E+04,5.842614E+00,7.387382E+04,7.146258E+04,4.072624E-01,7.087305E+03,2.547258E+01,3.617009E+05,3.670725E+05,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,3.274041E+02,5.493281E-01,7.756722E+03,7.864258E+03,1.881383E-01,6.843698E+03,1.881383E-01,0.000000E+00,0.000000E+00,1.881383E-01,3.274041E+03,5.218397E+00,7.364491E+04,7.465867E+04,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,3.274041E+02,5.186033E-01,7.318310E+03,7.418960E+03
06:20:00,1.444412E+00,5.254176E+04,1.444412E+00,0.000000E+00,0.000000E+00,1.444412E+00,2.498539E+04,3.106605E+00,3.572044E+04,3.608461E+04,1.832860E+00,1.657589E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,5.826942E+00,6.605543E+04,6.590602E+04,1.903168E+01,1.721173E+05,1.832860E+01,0.000000E+00,0.000000E+00,1.832860E+01,0.000000E+00,5.290953E+01,5.921001E+05,5.871266E+05,2.414396E+00,2.183514E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,4.993627E+00,5.541275E+04,5.472930E+04,4.072624E-01,1.481453E+04,5.842422E+00,7.387108E+04,7.145980E+04,4.072624E-01,7.044813E+03,2.547249E+01,3.617421E+05,3.671143E+05,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,3.254412E+02,5.482252E-01,7.742949E+03,7.850268E+03,1.881383E-01,6.843698E+03,1.881383E-01,0.000000E+00,0.000000E+00,1.881383E-01,3.254412E+03,5.209005E+00,7.353052E+04,7.454248E+04,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,3.254412E+02,5.176434E-01,7.306577E+03,7.407043E+03
06:30:00,1.444412E+00,5.254176E+04,1.444412E+00,0.000000E+00,0.000000E+00,1.444412E+00,2.483469E+04,3.385594E+00,3.920630E+04,4.023150E+04,1.832860E+00,1.657589E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,6.227472E+00,7.111719E+04,7.183063E+04,2.006193E+01,1.814346E+05,1.832860E+01,0.000000E+00,0.000000E+00,1.832860E+01,0.000000E+00,5.671095E+01,6.407660E+05,6.434287E+05,2.509298E+00,2.269340E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,5.363156E+00,6.017991E+04,6.020059E+04,4.072624E-01,1.481453E+04,5.842232E+00,7.386837E+04,7.145705E+04,4.072624E-01,7.002320E+03,2.547229E+01,3.617817E+05,3.671545E+05,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,3.234782E+02,5.470790E-01,7.728556E+03,7.835650E+03,1.881383E-01,6.843698E+03,1.881383E-01,0.000000E+00,0.000000E+00,1.881383E-01,3.234782E+03,5.199097E+00,7.340878E+04,7.441883E+04,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,3.234782E+02,5.166339E-01,7.294134E+03,7.394405E+03
06:40:00,1.444412E+00,5.254176E+04,1.444412E+00,0.000000E+00,0.000000E+00,1.444412E+00,2.468398E+04,3.692841E+00,4.298084E+04,4.508388E+04,1.832860E+00,1.657589E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,6.659003E+00,7.647345E+04,7.854689E+04,2.093621E+01,1.893414E+05,1.832860E+01,0.000000E+00,0.000000E+00,1.832860E+01,0.000000E+00,6.084433E+01,6.927002E+05,7.077687E+05,2.624060E+00,2.373128E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,5.769601E+00,6.532303E+04,6.651135E+04,4.072624E-01,1.481453E+04,5.842049E+00,7.386575E+04,7.145440E+04,4.072624E-01,6.959827E+03,2.547199E+01,3.618200E+05,3.671934E+05,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,3.215152E+02,5.459275E-01,7.714089E+03,7.820955E+03,1.881383E-01,6.843698E+03,1.881383E-01,0.000000E+00,0.000000E+00,1.881383E-01,3.215152E+03,5.188999E+00,7.328432E+04,7.429241E+04,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,3.215152E+02,5.156109E-01,7.281500E+03,7.381573E+03
06:50:00,1.444412E+00,5.254176E+04,1.444412E+00,0.000000E+00,0.000000E+00,1.444412E+00,2.453327E+04,3.995255E+00,4.662314E+04,4.974936E+04,1.832860E+00,1.657589E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,7.091998E+00,8.174642E+04,8.502361E+04,2.191607E+01,1.982030E+05,1.832860E+01,0.000000E+00,0.000000E+00,1.832860E+01,0.000000E+00,6.497021E+01,7.435698E+05,7.701237E+05,2.731447E+00,2.470246E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,6.176454E+00,7.037569E+04,7.267900E+04,4.072624E-01,1.481453E+04,5.841875E+00,7.386328E+04,7.145188E+04,4.072624E-01,6.917334E+03,2.547161E+01,3.618570E+05,3.672310E+05,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,3.195522E+02,5.447779E-01,7.699647E+03,7.806286E+03,1.881383E-01,6.843698E+03,1.881383E-01,0.000000E+00,0.000000E+00,1.881383E-01,3.195522E+03,5.178780E+00,7.315812E+04,7.416423E+04,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,3.195522E+02,5.145859E-01,7.268838E+03,7.368711E+03
07:00:00,1.444412E+00,5.254176E+04,1.444412E+00,0.000000E+00,0.000000E+00,1.444412E+00,2.438257E+04,4.295794E+00,5.017127E+04,5.423536E+04,1.832860E+00,1.657589E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,7.525320E+00,8.692159E+04,9.123195E+04,2.283854E+01,2.065456E+05,1.832860E+01,0.000000E+00,0.000000E+00,1.832860E+01,0.000000E+00,6.909891E+01,7.935040E+05,8.303063E+05,2.834026E+00,2.563016E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,6.585718E+00,7.536238E+04,7.868752E+04,4.072624E-01,1.481453E+04,5.841714E+00,7.386098E+04,7.144955E+04,4.072624E-01,6.874841E+03,2.547114E+01,3.618928E+05,3.672674E+05,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,3.175892E+02,5.436250E-01,7.685160E+03,7.791572E+03,1.881383E-01,6.843698E+03,1.881383E-01,0.000000E+00,0.000000E+00,1.881383E-01,3.175892E+03,5.168407E+00,7.302974E+04,7.403384E+04,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,3.175892E+02,5.135605E-01,7.256169E+03,7.355844E+03
07:10:00,1.444412E+00,5.254176E+04,1.444412E+00,0.000000E+00,0.000000E+00,1.444412E+00,2.401657E+04,4.721343E+00,5.528849E+04,6.009215E+04,1.832860E+00,1.657589E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,8.138076E+00,9.448500E+04,9.954715E+04,2.376686E+01,2.149410E+05,1.832860E+01,0.000000E+00,0.000000E+00,1.832860E+01,0.000000E+00,7.488844E+01,8.659305E+05,9.107677E+05,2.914038E+00,2.635377E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,7.158974E+00,8.258338E+04,8.674762E+04,4.072624E-01,1.481453E+04,5.841566E+00,7.385886E+04,7.144740E+04,4.072624E-01,6.771644E+03,2.547058E+01,3.619880E+05,3.673641E+05,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,3.128219E+02,5.424662E-01,7.673392E+03,7.779619E+03,1.881383E-01,6.843698E+03,1.881383E-01,0.000000E+00,0.000000E+00,1.881383E-01,3.128219E+03,5.157868E+00,7.292705E+04,7.392953E+04,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,3.128219E+02,5.125379E-01,7.246345E+03,7.345865E+03
07:20:00,1.444412E+00,5.254176E+04,1.444412E+00,0.000000E+00,0.000000E+00,1.444412E+00,2.365056E+04,5.044402E+00,5.897758E+04,6.398384E+04,1.832860E+00,1.657589E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,8.587770E+00,9.979802E+04,1.050284E+05,2.520447E+01,2.279424E+05,1.832860E+01,0.000000E+00,0.000000E+00,1.832860E+01,0.000000E+00,7.905055E+01,9.161331E+05,9.631390E+05,3.177817E+00,2.673713E+04,1.832860E+00,0.000000E+00,0.000000E+00,1.832860E+00,0.000000E+00,7.573123E+00,8.763411E+04,9.205554E+04,4.072624E-01,1.481453E+04,5.841432E+00,7.385695E+04,7.144546E+04,4.072624E-01,6.668447E+03,2.546990E+01,3.620815E+05,3.674591E+05,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,3.080546E+02,5.412758E-01,7.661173E+03,7.767208E+03,1.881383E-01,6.843698E+03,1.881383E-01,0.000000E+00,0.000000E+00,1.881383E-01,3.080546E+03,5.146956E+00,7.281901E+04,7.381979E+04,1.881383E-02,6.843698E+02,1.881383E-02,0.000000E+00,0.000000E+00,1.881383E-02,3.080546E+02,5.115014E-01,7.236323E+03,7.335685E+03
