Time,VAV_POD_1:DesPer 1:Des Heat Mass Flow [kg/s],VAV_POD_1:DesPer 1:Des Heat Cap [W],VAV_POD_1:DesPer 1:Des Cool Mass Flow [kg/s],VAV_POD_1:DesPer 1:Des Sens Cool Cap [W],VAV_POD_1:DesPer 1:Des Tot Cool Cap [W],VAV_POD_1:DesPer 2:Des Heat Mass Flow [kg/s],VAV_POD_1:DesPer 2:Des Heat Cap [W],VAV_POD_1:DesPer 2:Des Cool Mass Flow [kg/s],VAV_POD_1:DesPer 2:Des Sens Cool Cap [W],VAV_POD_1:DesPer 2:Des Tot Cool Cap [W],VAV_POD_2:DesPer 1:Des Heat Mass Flow [kg/s],VAV_POD_2:DesPer 1:Des Heat Cap [W],VAV_POD_2:DesPer 1:Des Cool Mass Flow [kg/s],VAV_POD_2:DesPer 1:Des Sens Cool Cap [W],VAV_POD_2:DesPer 1:Des Tot Cool Cap [W],VAV_POD_2:DesPer 2:Des Heat Mass Flow [kg/s],VAV_POD_2:DesPer 2:Des Heat Cap [W],VAV_POD_2:DesPer 2:Des Cool Mass Flow [kg/s],VAV_POD_2:DesPer 2:Des Sens Cool Cap [W],VAV_POD_2:DesPer 2:Des Tot Cool Cap [W],VAV_POD_3:DesPer 1:Des Heat Mass Flow [kg/s],VAV_POD_3:DesPer 1:Des Heat Cap [W],VAV_POD_3:DesPer 1:Des Cool Mass Flow [kg/s],VAV_POD_3:DesPer 1:Des Sens Cool Cap [W],VAV_POD_3:DesPer 1:Des Tot Cool Cap [W],VAV_POD_3:DesPer 2:Des Heat Mass Flow [kg/s],VAV_POD_3:DesPer 2:Des Heat Cap [W],VAV_POD_3:DesPer 2:Des Cool Mass Flow [kg/s],VAV_POD_3:DesPer 2:Des Sens Cool Cap [W],VAV_POD_3:DesPer 2:Des Tot Cool Cap [W],VAV_OTHER:DesPer 1:Des Heat Mass Flow [kg/s],VAV_OTHER:DesPer 1:Des Heat Cap [W],VAV_OTHER:DesPer 1:Des Cool Mass Flow [kg/s],VAV_OTHER:DesPer 1:Des Sens Cool Cap [W],VAV_OTHER:DesPer 1:Des Tot Cool Cap [W],VAV_OTHER:DesPer 2:Des Heat Mass Flow [kg/s],VAV_OTHER:DesPer 2:Des Heat Cap [W],VAV_OTHER:DesPer 2:Des Cool Mass Flow [kg/s],VAV_OTHER:DesPer 2:Des Sens Cool Cap [W],VAV_OTHER:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_1:5:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_1:5:DesPer 1:Des Heat Cap [W],PSZ-AC_1:5:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_1:5:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_1:5:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_1:5:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_1:5:DesPer 2:Des Heat Cap [W],PSZ-AC_1:5:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_1:5:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_1:5:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_2:6:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_2:6:DesPer 1:Des Heat Cap [W],PSZ-AC_2:6:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_2:6:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_2:6:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_2:6:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_2:6:DesPer 2:Des Heat Cap [W],PSZ-AC_2:6:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_2:6:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_2:6:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_3:7:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_3:7:DesPer 1:Des Heat Cap [W],PSZ-AC_3:7:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_3:7:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_3:7:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_3:7:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_3:7:DesPer 2:Des Heat Cap [W],PSZ-AC_3:7:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_3:7:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_3:7:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_4:8:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_4:8:DesPer 1:Des Heat Cap [W],PSZ-AC_4:8:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_4:8:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_4:8:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_4:8:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_4:8:DesPer 2:Des Heat Cap [W],PSZ-AC_4:8:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_4:8:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_4:8:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_5:9:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_5:9:DesPer 1:Des Heat Cap [W],PSZ-AC_5:9:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_5:9:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_5:9:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_5:9:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_5:9:DesPer 2:Des Heat Cap [W],PSZ-AC_5:9:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_5:9:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_5:9:DesPer 2:Des Tot Cool Cap [W]
04:20:00,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.156252E+00,6.988714E+04,6.556563E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.156695E+00,6.989146E+04,6.556969E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.167963E+00,7.000151E+04,6.567293E+04,2.679488E+00,2.423255E+04,3.098090E+00,0.000000E+00,0.000000E+00,2.416450E+00,0.000000E+00,6.602352E+00,6.831071E+04,6.625495E+04,3.624309E+00,1.318374E+05,3.624309E+00,0.000000E+00,0.000000E+00,3.624309E+00,6.366558E+04,3.624309E+00,3.539459E+04,3.320594E+04,2.289037E+00,8.326574E+04,2.289037E+00,0.000000E+00,0.000000E+00,2.289037E+00,4.020984E+04,2.289037E+00,2.235448E+04,2.097217E+04,4.892815E+00,1.779805E+05,4.892815E+00,0.000000E+00,0.000000E+00,4.892815E+00,8.594850E+04,4.892815E+00,4.778267E+04,4.482801E+04,3.976678E-01,1.446552E+04,3.976678E-01,0.000000E+00,0.000000E+00,3.976678E-01,6.985539E+03,1.166819E+00,1.245939E+04,1.341044E+04,3.548007E+00,1.290619E+05,3.548007E+00,0.000000E+00,0.000000E+00,3.548007E+00,6.232523E+04,3.548007E+00,3.464943E+04,3.250686E+04
04:30:00,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.154662E+00,6.965832E+04,6.533457E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.155113E+00,6.966272E+04,6.533869E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.166312E+00,6.977175E+04,6.544095E+04,2.679481E+00,2.423249E+04,3.098090E+00,0.000000E+00,0.000000E+00,2.416450E+00,0.000000E+00,6.585378E+00,6.799962E+04,6.593924E+04,3.624309E+00,1.318374E+05,3.624309E+00,0.000000E+00,0.000000E+00,3.624309E+00,6.377362E+04,3.624309E+00,3.528654E+04,3.309627E+04,2.289037E+00,8.326574E+04,2.289037E+00,0.000000E+00,0.000000E+00,2.289037E+00,4.027808E+04,2.289037E+00,2.228624E+04,2.090291E+04,4.892815E+00,1.779805E+05,4.892815E+00,0.000000E+00,0.000000E+00,4.892815E+00,8.609436E+04,4.892815E+00,4.763682E+04,4.467995E+04,3.976678E-01,1.446552E+04,3.976678E-01,0.000000E+00,0.000000E+00,3.976678E-01,6.997394E+03,1.186600E+00,1.266938E+04,1.361374E+04,3.548007E+00,1.290619E+05,3.548007E+00,0.000000E+00,0.000000E+00,3.548007E+00,6.243100E+04,3.548007E+00,3.454366E+04,3.239950E+04
04:40:00,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.153099E+00,6.942986E+04,6.510373E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.153558E+00,6.943433E+04,6.510792E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.164688E+00,6.954236E+04,6.520921E+04,2.679474E+00,2.423243E+04,3.098090E+00,0.000000E+00,0.000000E+00,2.416450E+00,0.000000E+00,6.568753E+00,6.769245E+04,6.562745E+04,3.624309E+00,1.318374E+05,3.624309E+00,0.000000E+00,0.000000E+00,3.624309E+00,6.388167E+04,3.624309E+00,3.517850E+04,3.298655E+04,2.289037E+00,8.326574E+04,2.289037E+00,0.000000E+00,0.000000E+00,2.289037E+00,4.034632E+04,2.289037E+00,2.221800E+04,2.083361E+04,4.892815E+00,1.779805E+05,4.892815E+00,0.000000E+00,0.000000E+00,4.892815E+00,8.624022E+04,4.892815E+00,4.749096E+04,4.453182E+04,3.976678E-01,1.446552E+04,3.976678E-01,0.000000E+00,0.000000E+00,3.976678E-01,7.009248E+03,1.206393E+00,1.287958E+04,1.382921E+04,3.548007E+00,1.290619E+05,3.548007E+00,0.000000E+00,0.000000E+00,3.548007E+00,6.253677E+04,3.548007E+00,3.443789E+04,3.229208E+04
04:50:00,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.151563E+00,6.920176E+04,6.487336E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.152031E+00,6.920630E+04,6.487761E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.163094E+00,6.931334E+04,6.497796E+04,2.679467E+00,2.423237E+04,3.098090E+00,0.000000E+00,0.000000E+00,2.416450E+00,0.000000E+00,6.552481E+00,6.738926E+04,6.531977E+04,3.624309E+00,1.318374E+05,3.624309E+00,0.000000E+00,0.000000E+00,3.624309E+00,6.398971E+04,3.624309E+00,3.507046E+04,3.287688E+04,2.289037E+00,8.326574E+04,2.289037E+00,0.000000E+00,0.000000E+00,2.289037E+00,4.041455E+04,2.289037E+00,2.214976E+04,2.076435E+04,4.892815E+00,1.779805E+05,4.892815E+00,0.000000E+00,0.000000E+00,4.892815E+00,8.638608E+04,4.892815E+00,4.734510E+04,4.438377E+04,3.976678E-01,1.446552E+04,3.976678E-01,0.000000E+00,0.000000E+00,3.976678E-01,7.021103E+03,1.226205E+00,1.309007E+04,1.405871E+04,3.548007E+00,1.290619E+05,3.548007E+00,0.000000E+00,0.000000E+00,3.548007E+00,6.264254E+04,3.548007E+00,3.433212E+04,3.218473E+04
05:00:00,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.150055E+00,6.897403E+04,6.464333E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.150532E+00,6.897862E+04,6.464764E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.161528E+00,6.908470E+04,6.474706E+04,2.679461E+00,2.423231E+04,3.098090E+00,0.000000E+00,0.000000E+00,2.416450E+00,0.000000E+00,6.536565E+00,6.709007E+04,6.501615E+04,3.624309E+00,1.318374E+05,3.624309E+00,0.000000E+00,0.000000E+00,3.624309E+00,6.409776E+04,3.624309E+00,3.496241E+04,3.276721E+04,2.289037E+00,8.326574E+04,2.289037E+00,0.000000E+00,0.000000E+00,2.289037E+00,4.048279E+04,2.289037E+00,2.208152E+04,2.069508E+04,4.892815E+00,1.779805E+05,4.892815E+00,0.000000E+00,0.000000E+00,4.892815E+00,8.653194E+04,4.892815E+00,4.719924E+04,4.423572E+04,3.976678E-01,1.446552E+04,3.976678E-01,0.000000E+00,0.000000E+00,3.976678E-01,7.032958E+03,1.246038E+00,1.330087E+04,1.429654E+04,3.548007E+00,1.290619E+05,3.548007E+00,0.000000E+00,0.000000E+00,3.548007E+00,6.274831E+04,3.548007E+00,3.422635E+04,3.207737E+04
05:10:00,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.148589E+00,6.917299E+04,6.484638E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.149074E+00,6.917768E+04,6.485078E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.160006E+00,6.928346E+04,6.494995E+04,2.679454E+00,2.423226E+04,3.098090E+00,0.000000E+00,0.000000E+00,2.416450E+00,0.000000E+00,6.521374E+00,6.703916E+04,6.496457E+04,3.624309E+00,1.318374E+05,3.624309E+00,0.000000E+00,0.000000E+00,3.624309E+00,6.398971E+04,3.624309E+00,3.507046E+04,3.287688E+04,2.289037E+00,8.326574E+04,2.289037E+00,0.000000E+00,0.000000E+00,2.289037E+00,4.041455E+04,2.289037E+00,2.214976E+04,2.076435E+04,4.892815E+00,1.779805E+05,4.892815E+00,0.000000E+00,0.000000E+00,4.892815E+00,8.638608E+04,4.892815E+00,4.734510E+04,4.438377E+04,3.976678E-01,1.446552E+04,3.976678E-01,0.000000E+00,0.000000E+00,3.976678E-01,7.021103E+03,1.242990E+00,1.327852E+04,1.427095E+04,3.548007E+00,1.290619E+05,3.548007E+00,0.000000E+00,0.000000E+00,3.548007E+00,6.264254E+04,3.548007E+00,3.433212E+04,3.218473E+04
05:20:00,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.147170E+00,6.937232E+04,6.504977E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.147663E+00,6.937710E+04,6.505426E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.158531E+00,6.948260E+04,6.515318E+04,2.679448E+00,2.423220E+04,3.098090E+00,0.000000E+00,0.000000E+00,2.416450E+00,0.000000E+00,6.506971E+00,6.699713E+04,6.492201E+04,3.624309E+00,1.318374E+05,3.624309E+00,0.000000E+00,0.000000E+00,3.624309E+00,6.388167E+04,3.624309E+00,3.517850E+04,3.298655E+04,2.289037E+00,8.326574E+04,2.289037E+00,0.000000E+00,0.000000E+00,2.289037E+00,4.034632E+04,2.289037E+00,2.221800E+04,2.083361E+04,4.892815E+00,1.779805E+05,4.892815E+00,0.000000E+00,0.000000E+00,4.892815E+00,8.624022E+04,4.892815E+00,4.749096E+04,4.453182E+04,3.976678E-01,1.446552E+04,3.976678E-01,0.000000E+00,0.000000E+00,3.976678E-01,7.009248E+03,1.240007E+00,1.325694E+04,1.424854E+04,3.548007E+00,1.290619E+05,3.548007E+00,0.000000E+00,0.000000E+00,3.548007E+00,6.253677E+04,3.548007E+00,3.443789E+04,3.229208E+04
05:30:00,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.145801E+00,6.957206E+04,6.525365E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.146302E+00,6.957694E+04,6.525823E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.157109E+00,6.968215E+04,6.535691E+04,2.679442E+00,2.423215E+04,3.098090E+00,0.000000E+00,0.000000E+00,2.416450E+00,0.000000E+00,6.493368E+00,6.696410E+04,6.488863E+04,3.624309E+00,1.318374E+05,3.624309E+00,0.000000E+00,0.000000E+00,3.624309E+00,6.377362E+04,3.624309E+00,3.528654E+04,3.309627E+04,2.289037E+00,8.326574E+04,2.289037E+00,0.000000E+00,0.000000E+00,2.289037E+00,4.027808E+04,2.289037E+00,2.228624E+04,2.090291E+04,4.892815E+00,1.779805E+05,4.892815E+00,0.000000E+00,0.000000E+00,4.892815E+00,8.609436E+04,4.892815E+00,4.763682E+04,4.467995E+04,3.976678E-01,1.446552E+04,3.976678E-01,0.000000E+00,0.000000E+00,3.976678E-01,6.997394E+03,1.237069E+00,1.323586E+04,1.422678E+04,3.548007E+00,1.290619E+05,3.548007E+00,0.000000E+00,0.000000E+00,3.548007E+00,6.243100E+04,3.548007E+00,3.454366E+04,3.239950E+04
05:40:00,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.144576E+00,6.977311E+04,6.545865E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.145085E+00,6.977808E+04,6.546332E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.155836E+00,6.988308E+04,6.556182E+04,2.679437E+00,2.423209E+04,3.098090E+00,0.000000E+00,0.000000E+00,2.416450E+00,0.000000E+00,6.486275E+00,6.700433E+04,6.492941E+04,3.624309E+00,1.318374E+05,3.624309E+00,0.000000E+00,0.000000E+00,3.624309E+00,6.366558E+04,3.624309E+00,3.539459E+04,3.320594E+04,2.289037E+00,8.326574E+04,2.289037E+00,0.000000E+00,0.000000E+00,2.289037E+00,4.020984E+04,2.289037E+00,2.235448E+04,2.097217E+04,4.892815E+00,1.779805E+05,4.892815E+00,0.000000E+00,0.000000E+00,4.892815E+00,8.594850E+04,4.892815E+00,4.778267E+04,4.482801E+04,3.976678E-01,1.446552E+04,3.976678E-01,0.000000E+00,0.000000E+00,3.976678E-01,6.985539E+03,1.234820E+00,1.322249E+04,1.421281E+04,3.548007E+00,1.290619E+05,3.548007E+00,0.000000E+00,0.000000E+00,3.548007E+00,6.232523E+04,3.548007E+00,3.464943E+04,3.250686E+04
05:50:00,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.143546E+00,6.997601E+04,6.566537E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.144061E+00,6.998105E+04,6.567010E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.154779E+00,7.008604E+04,6.576862E+04,2.679431E+00,2.423204E+04,3.098090E+00,0.000000E+00,0.000000E+00,2.416450E+00,0.000000E+00,6.485941E+00,6.712063E+04,6.504728E+04,3.624309E+00,1.318374E+05,3.624309E+00,0.000000E+00,0.000000E+00,3.624309E+00,6.355754E+04,3.624309E+00,3.550263E+04,3.331561E+04,2.289037E+00,8.326574E+04,2.289037E+00,0.000000E+00,0.000000E+00,2.289037E+00,4.014160E+04,2.289037E+00,2.242271E+04,2.104144E+04,4.892815E+00,1.779805E+05,4.892815E+00,0.000000E+00,0.000000E+00,4.892815E+00,8.580264E+04,4.892815E+00,4.792853E+04,4.497605E+04,3.976678E-01,1.446552E+04,3.976678E-01,0.000000E+00,0.000000E+00,3.976678E-01,6.973684E+03,1.233853E+00,1.322350E+04,1.421333E+04,3.548007E+00,1.290619E+05,3.548007E+00,0.000000E+00,0.000000E+00,3.548007E+00,6.221946E+04,3.548007E+00,3.475519E+04,3.261422E+04
06:00:00,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.142780E+00,7.018143E+04,6.587446E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.143295E+00,7.018650E+04,6.587921E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.153997E+00,7.029165E+04,6.597791E+04,2.679425E+00,2.423199E+04,3.098090E+00,0.000000E+00,0.000000E+00,2.416450E+00,0.000000E+00,6.467860E+00,6.703720E+04,6.496306E+04,3.624309E+00,1.318374E+05,3.624309E+00,0.000000E+00,0.000000E+00,3.624309E+00,6.344949E+04,3.624309E+00,3.561067E+04,3.342528E+04,2.289037E+00,8.326574E+04,2.289037E+00,0.000000E+00,0.000000E+00,2.289037E+00,4.007336E+04,2.289037E+00,2.249095E+04,2.111070E+04,4.892815E+00,1.779805E+05,4.892815E+00,0.000000E+00,0.000000E+00,4.892815E+00,8.565679E+04,4.892815E+00,4.807439E+04,4.512411E+04,3.976678E-01,1.446552E+04,3.976678E-01,0.000000E+00,0.000000E+00,3.976678E-01,6.961829E+03,1.234512E+00,1.324275E+04,1.423204E+04,3.548007E+00,1.290619E+05,3.548007E+00,0.000000E+00,0.000000E+00,3.548007E+00,6.211370E+04,3.548007E+00,3.486096E+04,3.272158E+04
06:10:00,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.055373E+00,7.005876E+04,6.581567E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.055804E+00,7.006304E+04,6.581969E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,7.064710E+00,7.015147E+04,6.590277E+04,2.662475E+00,2.407870E+04,3.098090E+00,0.000000E+00,0.000000E+00,2.416450E+00,0.000000E+00,5.744924E+00,5.940251E+04,5.722998E+04,3.624309E+00,1.318374E+05,3.624309E+00,0.000000E+00,0.000000E+00,3.624309E+00,6.307134E+04,3.624309E+00,3.598883E+04,3.380917E+04,2.289037E+00,8.326574E+04,2.289037E+00,0.000000E+00,0.000000E+00,2.289037E+00,3.983453E+04,2.289037E+00,2.272978E+04,2.135316E+04,4.892815E+00,1.779805E+05,4.892815E+00,0.000000E+00,0.000000E+00,4.892815E+00,8.514628E+04,4.892815E+00,4.858490E+04,4.564237E+04,3.976678E-01,1.446552E+04,3.976678E-01,0.000000E+00,0.000000E+00,3.976678E-01,6.920337E+03,1.029160E+00,1.127151E+04,1.220704E+04,3.548007E+00,1.290619E+05,3.548007E+00,0.000000E+00,0.000000E+00,3.548007E+00,6.174350E+04,3.548007E+00,3.523116E+04,3.309739E+04
06:20:00,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,6.968177E+00,6.991996E+04,6.574035E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,6.968522E+00,6.992343E+04,6.574361E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,6.975642E+00,6.999487E+04,6.581078E+04,2.654754E+00,2.400887E+04,3.098090E+00,0.000000E+00,0.000000E+00,2.416450E+00,0.000000E+00,5.180335E+00,5.353202E+04,5.128460E+04,3.624309E+00,1.318374E+05,3.624309E+00,0.000000E+00,0.000000E+00,3.624309E+00,6.269319E+04,3.624309E+00,3.636698E+04,3.419307E+04,2.289037E+00,8.326574E+04,2.289037E+00,0.000000E+00,0.000000E+00,2.289037E+00,3.959570E+04,2.289037E+00,2.296862E+04,2.159562E+04,4.892815E+00,1.779805E+05,4.892815E+00,0.000000E+00,0.000000E+00,4.892815E+00,8.463577E+04,4.892815E+00,4.909540E+04,4.616062E+04,3.976678E-01,1.446552E+04,3.976678E-01,0.000000E+00,0.000000E+00,3.976678E-01,6.878846E+03,8.428093E-01,9.475874E+03,1.026954E+04,3.548007E+00,1.290619E+05,3.548007E+00,0.000000E+00,0.000000E+00,3.548007E+00,6.137331E+04,3.548007E+00,3.560135E+04,3.347320E+04
06:30:00,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,6.881183E+00,6.976502E+04,6.564848E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,6.881442E+00,6.976764E+04,6.565095E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,6.886786E+00,6.982182E+04,6.570193E+04,2.654871E+00,2.400993E+04,3.098090E+00,0.000000E+00,0.000000E+00,2.416450E+00,0.000000E+00,4.676551E+00,4.827564E+04,4.596203E+04,3.624309E+00,1.318374E+05,3.624309E+00,0.000000E+00,0.000000E+00,3.624309E+00,6.231504E+04,3.624309E+00,3.674513E+04,3.457696E+04,2.289037E+00,8.326574E+04,2.289037E+00,0.000000E+00,0.000000E+00,2.289037E+00,3.935687E+04,2.289037E+00,2.320745E+04,2.183808E+04,4.892815E+00,1.779805E+05,4.892815E+00,0.000000E+00,0.000000E+00,4.892815E+00,8.412527E+04,4.892815E+00,4.960591E+04,4.667888E+04,3.976678E-01,1.446552E+04,3.976678E-01,0.000000E+00,0.000000E+00,3.976678E-01,6.837354E+03,6.771571E-01,7.705087E+03,8.187376E+03,3.548007E+00,1.290619E+05,3.548007E+00,0.000000E+00,0.000000E+00,3.548007E+00,6.100312E+04,3.548007E+00,3.597154E+04,3.384901E+04
06:40:00,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,6.855370E+00,7.021858E+04,6.612835E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,6.855370E+00,7.021858E+04,6.612835E+04,6.855370E+00,6.199809E+04,6.855370E+00,0.000000E+00,0.000000E+00,6.855370E+00,0.000000E+00,6.855370E+00,7.021858E+04,6.612835E+04,2.655144E+00,2.401239E+04,3.098090E+00,0.000000E+00,0.000000E+00,2.416450E+00,0.000000E+00,4.567202E+00,4.749991E+04,4.517710E+04,3.624309E+00,1.318374E+05,3.624309E+00,0.000000E+00,0.000000E+00,3.624309E+00,6.193688E+04,3.624309E+00,3.712328E+04,3.496085E+04,2.289037E+00,8.326574E+04,2.289037E+00,0.000000E+00,0.000000E+00,2.289037E+00,3.911803E+04,2.289037E+00,2.344628E+04,2.208054E+04,4.892815E+00,1.779805E+05,4.892815E+00,0.000000E+00,0.000000E+00,4.892815E+00,8.361476E+04,4.892815E+00,5.011641E+04,4.719713E+04,3.976678E-01,1.446552E+04,3.976678E-01,0.000000E+00,0.000000E+00,3.976678E-01,6.795862E+03,5.213081E-01,5.799760E+03,5.909865E+03,3.548007E+00,1.290619E+05,3.548007E+00,0.000000E+00,0.000000E+00,3.548007E+00,6.063293E+04,3.548007E+00,3.634173E+04,3.422482E+04
